Rank,Water Area (sq mi),City,State,Population
17401,0,Sylvarena, MS,120
8188,0.04,Sylvester, GA,"6,180"
13656,0.01,Sylvester, WV,122
27001,0,Sylvia, KS,288
25401,0,Symerton, IL,88
12643,0.01,Symsonia, KY,539
19401,0,Syosset, NY,"18,872"
2149,0.56,Syracuse, NY,"144,648"
2778,0.37,Syracuse, IN,"2,878"
9458,0.03,Syracuse, OH,803
13497,0.01,Syracuse, UT,"25,374"
17801,0,Syracuse, MO,192
18601,0,Syracuse, NE,"1,887"
27001,0,Syracuse, KS,"1,712"
22401,0,Tabernash, CO,290
28401,0,Tabiona, UT,176
25401,0,Table Grove, IL,375
18601,0,Table Rock, NE,252
20601,0,Table Rock, WY,82
23601,0,Table Rock, PA,43
24001,0,Tabor, SD,379
26601,0,Tabor, IA,"1,212"
19601,0,Tabor City, NC,"3,970"
21201,0,Tacna, AZ,605
132,12.62,Tacoma, WA,"201,794"
1843,0.71,Taconite, MN,688
1936,0.66,Taft, LA,48
10375,0.02,Taft, FL,"2,146"
13711,0.01,Taft, OK,240
22001,0,Taft, CA,"9,063"
28201,0,Taft, TX,"3,046"
22001,0,Taft Heights, CA,"2,612"
11541,0.01,Taft Mosswood, CA,"1,398"
28201,0,Taft Southwest, TX,"1,373"
22601,0,Tagg Flats, OK,112
7988,0.04,Tahlequah, OK,"16,190"
22001,0,Tahoe Vista, CA,"1,332"
11524,0.01,Tahoka, TX,"2,623"
6672,0.07,Taholah, WA,829
16998,0,Tahoma, CA,959
570,2.9,Tainter Lake, WI,"2,927"
19001,0,Tajique, NM,42
22801,0,Takilma, OR,266
13704,0.01,Takoma Park, MD,"17,307"
21001,0,Takotna, AK,56
4097,0.19,Talahi Island, GA,"1,229"
22601,0,Talala, OK,398
10348,0.02,Talbotton, GA,"1,152"
15598,0,Talco, TX,528
16950,0,Talent, OR,"6,164"
22601,0,Talihina, OK,"1,230"
555,2.99,Talkeetna, AK,508
24801,0,Talking Rock, GA,77
22401,0,Tall Timber, CO,193
4647,0.15,Tall Timbers, MD,298
6554,0.07,Talladega, AL,"16,034"
11939,0.01,Talladega Springs, AL,228
526,3.21,Tallahassee, FL,"185,395"
9345,0.03,Tallapoosa, GA,"3,140"
17801,0,Tallapoosa, MO,240
2078,0.59,Tallassee, AL,"5,011"
9740,0.02,Tallmadge, OH,"17,463"
25401,0,Tallula, IL,477
27401,0,Tallulah, LA,"7,267"
2443,0.45,Tallulah Falls, GA,129
15467,0,Talmage, CA,"1,335"
18601,0,Talmage, NE,232
27001,0,Talmage, KS,119
9685,0.02,Talmo, GA,235
22601,0,Taloga, OK,325
13084,0.01,Talpa, NM,"1,065"
28201,0,Talty, TX,"1,738"
4638,0.15,Tama, IA,"2,835"
9884,0.02,Tamaha, OK,126
11172,0.01,Tamalpais-Homestead Valley, CA,"10,331"
4538,0.16,Tamaqua, PA,"6,994"
2387,0.47,Tamarac, FL,"62,478"
17201,0,Tamarack, MN,57
25401,0,Tamaroa, IL,528
2712,0.38,Tamiami, FL,"57,123"
25401,0,Tamms, IL,739
13299,0.01,Tamora, NE,90
26,61.83,Tampa, FL,"348,934"
27001,0,Tampa, KS,105
15614,0,Tampico, WA,388
25401,0,Tampico, IL,674
947,1.64,Tanacross, AK,176
2355,0.48,Tanaina, AK,"9,391"
373,4.64,Tanana, AK,248
13136,0.01,Taneytown, MD,"6,738"
17801,0,Taneyville, MO,334
24601,0,Tangelo Park, FL,"2,260"
22801,0,Tangent, OR,"1,097"
1804,0.73,Tangerine, FL,"2,275"
28601,0,Tangier, VA,485
27401,0,Tangipahoa, LA,517
28801,0,Tanglewilde, WA,"5,865"
4176,0.18,Tanner, WA,"1,031"
8832,0.03,Tannersville, NY,596
21201,0,Tanque Verde, AZ,"16,411"
28201,0,Tanquecitos South Acres, TX,466
28201,0,Tanquecitos South Acres Ii, TX,91
17201,0,Taopi, MN,66
8474,0.04,Taos, MO,"1,168"
19001,0,Taos, NM,"5,713"
19001,0,Taos Pueblo, NM,"1,006"
19001,0,Taos Ski Valley, NM,91
6377,0.08,Tappahannock, VA,"2,161"
13338,0.01,Tappan, NY,"7,071"
20001,0,Tappen, ND,272
19601,0,Tar Heel, NC,160
22001,0,Tara Hills, CA,"4,767"
8492,0.04,Tarboro, NC,"11,323"
4389,0.17,Tarentum, PA,"4,514"
7419,0.05,Tariffville, CT,"1,371"
17801,0,Tarkio, MO,"1,429"
20401,0,Tarlton, OH,305
18601,0,Tarnov, NE,84
22001,0,Tarpey Village, CA,"3,246"
209,8.18,Tarpon Springs, FL,"23,789"
8914,0.03,Tarrant, AL,"6,331"
17801,0,Tarrants, MO,22
600,2.75,Tarrytown, NY,"11,423"
12780,0.01,Tarrytown, GA,90
28601,0,Tasley, VA,184
21201,0,Tat Momoli, AZ,10
11116,0.02,Tatamy, PA,"1,015"
10139,0.02,Tate City, GA,16
591,2.8,Tatitlek, AK,69
12995,0.01,Tatum, NM,652
23801,0,Tatum, SC,115
28201,0,Tatum, TX,"1,022"
14162,0,Tatums, OK,74
914,1.71,Taunton, MA,"56,056"
17201,0,Taunton, MN,193
1056,1.44,Tavares, FL,"14,343"
5099,0.12,Tavernier, FL,"2,252"
14963,0,Tavistock, NJ,9
2545,0.42,Tawas City, MI,"1,686"
2801,0.36,Taycheedah, WI,901
5362,0.11,Taylor, TX,"16,001"
6175,0.08,Taylor, AL,"2,995"
8467,0.04,Taylor, MI,"62,331"
9973,0.02,Taylor, AZ,"4,112"
13520,0.01,Taylor, MS,265
14056,0,Taylor, ND,190
18601,0,Taylor, NE,193
20601,0,Taylor, WY,66
20601,0,Taylor, WI,462
21401,0,Taylor, AR,574
23601,0,Taylor, PA,"6,230"
2418,0.47,Taylor Creek, FL,"4,067"
20401,0,Taylor Creek, OH,"3,534"
4158,0.18,Taylor Lake Village, TX,"3,613"
13037,0.01,Taylor Landing, TX,275
4672,0.15,Taylor Mill, KY,"6,682"
8790,0.03,Taylor Springs, IL,578
8205,0.04,Taylors, SC,"23,490"
3176,0.29,Taylors Falls, MN,"1,029"
10396,0.02,Taylors Island, MD,146
23601,0,Taylorstown, PA,200
14210,0,Taylorsville, NC,"2,062"
16504,0,Taylorsville, GA,221
17401,0,Taylorsville, MS,"1,356"
22001,0,Taylorsville, CA,185
25801,0,Taylorsville, IN,926
27201,0,Taylorsville, KY,816
28401,0,Taylorsville, UT,"59,920"
19601,0,Taylortown, NC,"1,142"
831,1.91,Taylorville, IL,"11,761"
6203,0.08,Tazewell, VA,"4,568"
24401,0,Tazewell, TN,"2,088"
1611,0.85,Tazlina, AK,323
8781,0.03,Tchula, MS,"2,023"
24001,0,Tea, SD,"4,226"
19601,0,Teachey, NC,341
4062,0.19,Teague, TX,"3,551"
28401,0,Teasdale, UT,88
3167,0.3,Teaticket, MA,"1,441"
5684,0.1,Teays Valley, WV,"13,461"
19001,0,Tecolote, NM,97
19001,0,Tecolotito, NM,122
6641,0.07,Tecopa, CA,115
3568,0.24,Tecumseh, MI,"8,407"
3639,0.23,Tecumseh, OK,"6,556"
6236,0.08,Tecumseh, IN,843
18601,0,Tecumseh, NE,"1,655"
20401,0,Tedrow, OH,212
12068,0.01,Teec Nos Pos, AZ,611
16408,0,Tees Toh, AZ,395
1865,0.69,Tega Cay, SC,"8,224"
5723,0.1,Tehachapi, CA,"13,818"
22001,0,Tehama, CA,397
12558,0.01,Tehuacana, TX,244
18601,0,Tekamah, NE,"1,616"
28801,0,Tekoa, WA,789
10965,0.02,Tekonsha, MI,672
16420,0,Telford, PA,"4,910"
24401,0,Telford, TN,852
5509,0.11,Tell City, IN,"7,251"
3975,0.2,Teller, AK,184
24401,0,Tellico Plains, TN,902
3115,0.3,Tellico Village, TN,"6,385"
22401,0,Telluride, CO,"1,856"
10948,0.02,Temecula, CA,"104,955"
22001,0,Temelec, CA,"1,505"
8586,0.04,Temescal Valley, CA,"22,535"
3385,0.26,Tempe, AZ,"166,975"
8766,0.03,Temperance, MI,"9,402"
15648,0,Temperanceville, VA,477
2567,0.42,Temple, TX,"68,877"
5757,0.1,Temple, GA,"4,244"
14808,0,Temple, PA,"1,592"
15789,0,Temple, OK,"1,208"
22001,0,Temple City, CA,"36,006"
27601,0,Temple Hills, MD,"8,069"
3376,0.26,Temple Terrace, FL,"25,098"
5137,0.12,Templeton, PA,331
7622,0.05,Templeton, CA,"7,753"
26601,0,Templeton, IA,370
28601,0,Templeton, VA,550
27601,0,Templeville, MD,175
15150,0,Ten Broeck, KY,95
15964,0,Ten Mile Run, NJ,"1,774"
20601,0,Ten Sleep, WY,300
2098,0.58,Tenafly, NJ,"14,672"
10856,0.02,Tenaha, TX,"1,515"
355,4.93,Tenakee Springs, AK,117
28801,0,Tenino, WA,"1,887"
1358,1.05,Tenkiller, OK,591
16459,0,Tennant, CA,115
26601,0,Tennant, IA,40
25401,0,Tennessee, IL,202
13181,0.01,Tennessee Ridge, TN,"1,278"
17201,0,Tenney, MN,5
11190,0.01,Tennille, GA,"1,395"
20601,0,Tennyson, WI,345
25801,0,Tennyson, IN,323
24801,0,Tensed, ID,114
1219,1.21,Tenstrike, MN,185
2531,0.43,Tequesta, FL,"5,756"
22601,0,Teresita, OK,142
14724,0,Terlingua, TX,86
22601,0,Terlton, OK,107
16976,0,Terminous, CA,409
29001,0,Terra Alta, WV,"1,676"
22001,0,Terra Bella, CA,"2,912"
3110,0.3,Terrace Heights, WA,"6,701"
7299,0.05,Terrace Park, OH,"2,249"
22601,0,Terral, OK,372
5027,0.13,Terramuggus, CT,837
1799,0.73,Terre Haute, IN,"61,040"
2403,0.47,Terre Haute, MO,"2,320"
16530,0,Terre Hill, PA,"1,384"
22801,0,Terrebonne, OR,"1,257"
2872,0.35,Terrell, TX,"16,146"
28201,0,Terrell Hills, TX,"5,037"
26601,0,Terril, IA,379
10483,0.02,Terry, MS,"1,400"
18001,0,Terry, MT,686
7788,0.05,Terrytown, LA,"23,900"
8231,0.04,Terrytown, NE,981
9439,0.03,Terryville, CT,"5,121"
19401,0,Terryville, NY,"11,686"
27001,0,Tescott, KS,285
19001,0,Tesuque, NM,867
19001,0,Tesuque Pueblo, NM,176
15937,0,Teterboro, NJ,56
22801,0,Tetherow, OR,84
1148,1.3,Tetlin, AK,123
14109,0,Teton, ID,993
20601,0,Teton Village, WY,121
24801,0,Tetonia, ID,286
25401,0,Teutopolis, IL,"1,863"
22001,0,Teviston, CA,"1,823"
3446,0.25,Texanna, OK,"2,355"
2597,0.41,Texarkana, TX,"36,999"
4205,0.18,Texarkana, AR,"30,015"
17,121.74,Texas City, TX,"45,802"
16908,0,Texhoma, OK,894
28201,0,Texhoma, TX,218
16244,0,Texico, NM,"1,230"
28201,0,Texline, TX,485
22601,0,Texola, OK,43
13045,0.01,Thackerville, OK,424
12633,0.01,Tharptown, PA,537
11042,0.02,Thatcher, AZ,"4,894"
28401,0,Thatcher, UT,704
25401,0,Thawville, IL,189
4690,0.14,Thaxton, MS,906
7815,0.05,Thayer, KS,549
17801,0,Thayer, MO,"2,157"
18601,0,Thayer, NE,56
25401,0,Thayer, IL,614
26601,0,Thayer, IA,70
20601,0,Thayne, WY,432
6001,0.09,The Acreage, FL,"37,773"
788,2.08,The Colony, TX,"38,690"
4766,0.14,The Crossings, FL,"24,313"
3374,0.26,The Dalles, OR,"15,068"
2887,0.34,The Galena Territory, IL,"1,116"
3762,0.22,The Hammocks, FL,"54,833"
2103,0.58,The Hideout, PA,"3,000"
28201,0,The Hills, TX,"2,533"
172,9.63,The Lakes, MN,669
4729,0.14,The Meadows, FL,"3,851"
27601,0,The Pinehills, MA,"1,020"
8461,0.04,The Pinery, CO,"11,087"
13336,0.01,The Plains, OH,"3,030"
28601,0,The Plains, VA,162
17201,0,The Ranch, MN,31
5165,0.12,The Rock, GA,123
18001,0,The Silos, MT,512
12562,0.01,The Village, OK,"9,147"
5758,0.1,The Village Of Indian Hill, OH,"5,802"
1139,1.32,The Villages, FL,"61,046"
2105,0.58,The Woodlands, TX,"102,911"
21201,0,Theba, AZ,158
2141,0.57,Thebes, IL,593
18601,0,Thedford, NE,166
15242,0,Theodore, AL,"6,051"
3947,0.2,Theodosia, MO,217
6995,0.06,Theresa, NY,844
9989,0.02,Theresa, WI,"1,236"
22001,0,Thermal, CA,"3,570"
4370,0.17,Thermalito, CA,"6,911"
5866,0.09,Thermopolis, WY,"2,899"
27401,0,Thibodaux, LA,"14,570"
4098,0.19,Thief River Falls, MN,"8,662"
8955,0.03,Thiells, NY,"5,295"
11880,0.01,Thiensville, WI,"3,198"
3377,0.26,Third Lake, IL,"1,370"
7832,0.05,Thomas, WV,573
22601,0,Thomas, OK,"1,278"
25401,0,Thomasboro, IL,"1,147"
3938,0.2,Thomaston, GA,"9,068"
8015,0.04,Thomaston, ME,"2,052"
12308,0.01,Thomaston, CT,"1,727"
19401,0,Thomaston, NY,"2,630"
20801,0,Thomaston, AL,391
4897,0.13,Thomasville, GA,"18,558"
11703,0.01,Thomasville, NC,"27,042"
13284,0.01,Thomasville, MO,39
20801,0,Thomasville, AL,"4,136"
13978,0,Thompson, ND,"1,163"
23601,0,Thompson, PA,332
26601,0,Thompson, IA,568
18001,0,Thompson Falls, MT,"1,080"
28401,0,Thompson Springs, UT,90
24401,0,Thompson's Station, TN,"2,552"
502,3.39,Thompsons, TX,178
23601,0,Thompsontown, PA,804
3116,0.3,Thompsonville, CT,"9,021"
9604,0.03,Thompsonville, PA,"3,853"
10975,0.02,Thompsonville, IL,782
16147,0,Thompsonville, MI,554
28201,0,Thompsonville, TX,46
2789,0.36,Thomson, MN,169
11297,0.01,Thomson, GA,"6,682"
25401,0,Thomson, IL,818
856,1.85,Thonotosassa, FL,"13,461"
26601,0,Thor, IA,189
15291,0,Thoreau, NM,"1,514"
23601,0,Thornburg, PA,538
26601,0,Thornburg, IA,83
10784,0.02,Thorndale, PA,"3,586"
14456,0,Thorndale, TX,"1,495"
552,3,Thorne Bay, AK,536
16996,0,Thornhill, KY,182
2414,0.47,Thornport, OH,"1,216"
1310,1.11,Thornton, CO,"124,707"
9268,0.03,Thornton, CA,748
9478,0.03,Thornton, IL,"2,826"
10953,0.02,Thornton, AR,583
13976,0,Thornton, TX,328
20601,0,Thornton, WI,91
26601,0,Thornton, IA,422
28201,0,Thorntonville, TX,538
25801,0,Thorntown, IN,"1,563"
14071,0,Thornville, OH,"1,203"
19401,0,Thornwood, NY,"4,248"
20601,0,Thorp, WI,"1,678"
28801,0,Thorp, WA,304
12253,0.01,Thorsby, AL,"2,039"
19401,0,Thousand Island Park, NY,78
4617,0.15,Thousand Oaks, CA,"128,126"
22001,0,Thousand Palms, CA,"7,956"
28201,0,Thrall, TX,677
5376,0.11,Three Creeks Village, MO,3
7081,0.06,Three Forks, MT,"1,837"
1937,0.66,Three Lakes, FL,"16,263"
2643,0.4,Three Lakes, WA,"2,691"
3663,0.23,Three Lakes, WI,519
19401,0,Three Mile Bay, NY,182
7055,0.06,Three Oaks, FL,"3,479"
27601,0,Three Oaks, MI,"1,685"
21201,0,Three Points, AZ,"5,313"
3381,0.26,Three Rivers, MI,"7,765"
14338,0,Three Rivers, TX,"1,590"
22001,0,Three Rivers, CA,"2,278"
22801,0,Three Rivers, OR,"3,981"
22001,0,Three Rocks, CA,51
23601,0,Three Springs, PA,497
24401,0,Three Way, TN,"1,579"
28201,0,Throckmorton, TX,796
23601,0,Throop, PA,"4,077"
2652,0.39,Thunderbird Bay, TX,593
3959,0.2,Thunderbolt, GA,"2,576"
26601,0,Thurman, IA,197
29001,0,Thurmond, WV,7
13565,0.01,Thurmont, MD,"6,333"
18601,0,Thurston, NE,110
20401,0,Thurston, OH,512
28601,0,Thynedale, VA,64
22601,0,Tiawah, OK,213
10797,0.02,Tibbie, AL,7
191,8.74,Tiburon, CA,"9,100"
4664,0.15,Tice, FL,"4,245"
815,1.99,Tichigan, WI,"5,332"
27401,0,Tickfaw, LA,790
6265,0.08,Ticonderoga, NY,"3,335"
4927,0.13,Tidioute, PA,812
20801,0,Tidmore Bend, AL,"1,031"
13629,0.01,Tierra Amarilla, NM,362
28201,0,Tierra Bonita, TX,125
28201,0,Tierra Dorada, TX,8
28201,0,Tierra Grande, TX,139
470,3.65,Tierra Verde, FL,"3,227"
28201,0,Tierra Verde, TX,241
28801,0,Tieton, WA,"1,319"
4846,0.14,Tiffin, OH,"17,835"
12792,0.01,Tiffin, IA,"1,921"
3190,0.29,Tifton, GA,"16,589"
14244,0,Tigard, OR,"49,633"
16183,0,Tiger, GA,374
733,2.26,Tiger Point, FL,"2,932"
9597,0.03,Tigerton, WI,865
10889,0.02,Tigerville, SC,"1,839"
12064,0.01,Tightwad, MO,67
8288,0.04,Tignall, GA,604
13333,0.01,Tijeras, NM,418
1544,0.89,Tiki Island, TX,896
12096,0.01,Tilden, IL,695
18601,0,Tilden, NE,"1,126"
28201,0,Tilden, TX,288
7297,0.05,Tildenville, FL,"1,710"
4780,0.14,Tilghman Island, MD,971
27601,0,Tilghmanton, MD,546
22801,0,Tillamook, OR,"4,957"
21401,0,Tillar, AR,301
17401,0,Tillatoba, MS,251
7953,0.04,Tilleda, WI,90
8571,0.04,Tillmans Corner, AL,"19,105"
9706,0.02,Tillson, NY,"1,604"
8840,0.03,Tilton, IL,"2,686"
5722,0.1,Tilton Northfield, NH,"3,919"
8961,0.03,Tiltonsville, OH,"1,356"
22001,0,Timber Cove, CA,132
10083,0.02,Timber Hills, PA,277
24001,0,Timber Lake, SD,469
5355,0.11,Timber Lakes, UT,512
6102,0.08,Timber Pines, FL,"5,300"
13847,0,Timbercreek Canyon, TX,384
5036,0.13,Timberlake, VA,"12,478"
20401,0,Timberlake, OH,772
10545,0.02,Timberlane, IL,"1,052"
16736,0,Timberlane, LA,"10,891"
10025,0.02,Timberon, NM,238
10590,0.02,Timberville, VA,"2,557"
8400,0.04,Timberwood Park, TX,"25,086"
14883,0,Timblin, PA,188
25401,0,Time, IL,17
27001,0,Timken, KS,60
23801,0,Timmonsville, SC,"2,251"
10841,0.02,Timnath, CO,"1,210"
14841,0,Timonium, MD,"10,280"
14136,0,Timpson, TX,"1,462"
17801,0,Tina, MO,84
17801,0,Tindall, MO,73
15180,0,Tingley, IA,198
10507,0.02,Tinley Park, IL,"57,099"
21401,0,Tinsman, AR,24
17201,0,Tintah, MN,55
4849,0.14,Tinton Falls, NJ,"17,933"
6294,0.08,Tioga, ND,"1,097"
9984,0.02,Tioga, PA,653
10276,0.02,Tioga, TX,"1,006"
29001,0,Tioga, WV,66
16924,0,Tionesta, PA,497
5291,0.11,Tipp City, OH,"9,778"
20401,0,Tippecanoe, OH,122
10668,0.02,Tipton, MO,"3,290"
22001,0,Tipton, CA,"2,327"
22601,0,Tipton, OK,950
23601,0,Tipton, PA,847
25801,0,Tipton, IN,"5,288"
26601,0,Tipton, IA,"3,207"
27001,0,Tipton, KS,214
24401,0,Tiptonville, TN,"4,425"
9784,0.02,Tira, TX,255
20401,0,Tiro, OH,195
5471,0.11,Tishomingo, OK,"3,063"
17401,0,Tishomingo, MS,442
25401,0,Tiskilwa, IL,950
8309,0.04,Titanic, OK,189
26601,0,Titonka, IA,394
358,4.89,Titusville, FL,"44,032"
16346,0,Titusville, NY,548
23601,0,Titusville, PA,"5,479"
676,2.45,Tiverton, RI,"7,300"
9308,0.03,Tivoli, NY,"1,091"
28201,0,Tivoli, TX,588
25801,0,Toad Hop, IN,69
12015,0.01,Toast, NC,"1,330"
9220,0.03,Tobaccoville, NC,"2,492"
18601,0,Tobias, NE,121
22001,0,Tobin, CA,12
6593,0.07,Toccoa, GA,"8,327"
4026,0.2,Toccopola, MS,210
15674,0,Toco, TX,133
3889,0.21,Todd Creek, CO,"3,673"
9299,0.03,Todd Mission, TX,103
26601,0,Toeterville, IA,36
23601,0,Toftrees, PA,"2,786"
9,181.83,Togiak, AK,765
4993,0.13,Tohatchi, NM,978
21001,0,Tok, AK,"1,304"
28801,0,Tokeland, WA,181
39,41.22,Toksook Bay, AK,650
21201,0,Tolani Lake, AZ,316
28201,0,Tolar, TX,"1,109"
13572,0.01,Tolchester, MD,259
494,3.43,Toledo, OH,"283,932"
3666,0.23,Toledo, OR,"3,449"
14941,0,Toledo, WA,668
25401,0,Toledo, IL,"1,221"
26601,0,Toledo, IA,"2,208"
21201,0,Tolleson, AZ,"6,707"
21401,0,Tollette, AR,317
20001,0,Tolley, ND,34
20001,0,Tolna, ND,179
25401,0,Tolono, IL,"3,141"
1234,1.19,Tolsona, AK,30
24201,0,Tolstoy, SD,20
15976,0,Tolu, KY,160
25401,0,Toluca, IL,"1,310"
28201,0,Tom Bean, TX,"1,064"
2633,0.4,Tomah, WI,"9,281"
972,1.58,Tomahawk, WI,"3,335"
22001,0,Tomales, CA,155
4159,0.18,Tomball, TX,"11,030"
16594,0,Tombstone, AZ,"1,674"
19001,0,Tome, NM,"1,578"
4350,0.17,Tompkinsville, KY,"2,177"
13885,0,Toms Brook, VA,289
880,1.79,Toms River, NJ,"89,459"
21201,0,Tonalea, AZ,403
28801,0,Tonasket, WA,"1,190"
3222,0.29,Tonawanda, NY,"15,048"
1125,1.34,Tonawanda CDP, NY,"58,204"
12127,0.01,Tonganoxie, KS,"4,802"
25401,0,Tonica, IL,753
6909,0.06,Tonka Bay, MN,"1,351"
9501,0.03,Tonkawa, OK,"3,144"
18601,0,Tonopah, NV,"2,557"
21201,0,Tonopah, AZ,20
3760,0.22,Tonsina, AK,16
4748,0.14,Tontitown, AR,"2,577"
14707,0,Tonto Basin, AZ,"1,453"
21201,0,Tonto Village, AZ,150
20401,0,Tontogany, OH,439
20601,0,Tony, WI,82
22001,0,Tonyville, CA,764
10893,0.02,Tooele, UT,"32,164"
11560,0.01,Tool, TX,"2,581"
22001,0,Tooleville, CA,387
24801,0,Toomsboro, GA,314
3061,0.31,Toomsuba, MS,"1,020"
24401,0,Toone, TN,417
21201,0,Top-Of-The-World, AZ,164
12966,0.01,Topanga, CA,"8,923"
21201,0,Topawa, AZ,250
1150,1.3,Topaz, CA,123
2304,0.51,Topaz Lake, NV,240
18601,0,Topaz Ranch Estates, NV,"1,703"
1149,1.3,Topeka, KS,"127,660"
25401,0,Topeka, IL,37
25801,0,Topeka, IN,"1,010"
21201,0,Topock, AZ,12
28801,0,Toppenish, WA,"9,007"
1027,1.48,Topsail Beach, NC,428
8292,0.04,Topsfield, MA,"2,983"
4715,0.14,Topsham, ME,"6,228"
15683,0,Topton, PA,"2,275"
28401,0,Toquerville, UT,"1,884"
9319,0.03,Torboy, WA,128
28201,0,Tornillo, TX,"1,388"
14507,0,Toro Canyon, CA,"1,476"
3301,0.28,Toronto, OH,"4,961"
24201,0,Toronto, SD,234
26601,0,Toronto, IA,164
27001,0,Toronto, KS,315
6405,0.08,Torrance, CA,"147,181"
19001,0,Torreon, NM,409
19001,0,Torreon CDP, NM,369
28401,0,Torrey, UT,286
2152,0.56,Torrington, CT,"35,774"
14975,0,Torrington, WY,"6,732"
3610,0.24,Toston, MT,204
6565,0.07,Totowa, NJ,"10,872"
28801,0,Touchet, WA,491
10189,0.02,Toughkenamon, PA,"2,002"
25401,0,Toulon, IL,"1,275"
25401,0,Tovey, IL,483
3217,0.29,Towamensing Trails, PA,"1,675"
9105,0.03,Towanda, PA,"2,899"
14548,0,Towanda, KS,"1,666"
25401,0,Towanda, IL,531
22401,0,Towaoc, CO,985
2584,0.41,Tower, MN,360
20001,0,Tower City, ND,240
23601,0,Tower City, PA,"1,278"
25401,0,Tower Hill, IL,528
5071,0.12,Tower Lake, IL,"1,297"
17801,0,Town And Country, MO,"10,890"
28801,0,Town And Country, WA,"5,450"
14953,0,Town Creek, AL,940
14140,0,Town Line, NY,"2,491"
804,2.02,Town N Country, FL,"82,506"
2110,0.58,Town Of Hideout, UT,536
25801,0,Town Of Pines, IN,732
20001,0,Towner, ND,525
22401,0,Towner, CO,60
8659,0.03,Townsend, MA,"1,227"
12131,0.01,Townsend, MT,"2,033"
15864,0,Townsend, DE,"2,556"
20601,0,Townsend, WI,132
24401,0,Townsend, TN,470
23601,0,Townville, PA,385
4842,0.14,Towson, MD,"57,146"
20801,0,Toxey, AL,181
28201,0,Toyah, TX,127
14626,0,Toyei, AZ,35
4850,0.14,Tracy, CA,"84,573"
7717,0.05,Tracy, MN,"2,076"
13317,0.01,Tracy, MO,202
8207,0.04,Tracy City, TN,"1,697"
1578,0.87,Tracyton, WA,"5,909"
28201,0,Tradewinds, TX,120
26601,0,Traer, IA,"1,814"
25801,0,Trafalgar, IN,"1,123"
20801,0,Trafford, AL,652
23601,0,Trafford, PA,"3,339"
6150,0.08,Trail, OR,430
17201,0,Trail, MN,67
25801,0,Trail Creek, IN,"1,872"
22401,0,Trail Side, CO,59
3051,0.32,Trainer, PA,"1,752"
22001,0,Tranquillity, CA,897
23601,0,Trappe, PA,"3,533"
27601,0,Trappe, MD,"1,196"
214,7.96,Trapper Creek, AK,448
12886,0.01,Traskwood, AR,442
9663,0.02,Travelers Rest, SC,"4,768"
22001,0,Traver, CA,910
2949,0.33,Traverse City, MI,"15,006"
1044,1.46,Travilah, MD,"11,989"
15878,0,Travis Ranch, TX,"2,787"
452,3.76,Treasure Island, FL,"6,749"
1726,0.78,Treasure Lake, PA,"3,646"
27001,0,Treece, KS,138
1493,0.93,Trego, MT,714
6317,0.08,Trego, WI,107
27601,0,Trego-Rohrersville Station, MD,86
11217,0.01,Tremont, MS,445
23601,0,Tremont, PA,"1,710"
25401,0,Tremont, IL,"2,120"
20401,0,Tremont City, OH,468
28401,0,Tremonton, UT,"7,833"
3695,0.23,Trempealeau, WI,"1,698"
24201,0,Trent, SD,278
28201,0,Trent, TX,311
2367,0.48,Trent Woods, NC,"4,210"
2299,0.51,Trenton, NJ,"84,459"
3221,0.29,Trenton, MO,"6,058"
3677,0.23,Trenton, MI,"18,635"
7196,0.06,Trenton, UT,519
7379,0.05,Trenton, TN,"4,215"
11157,0.01,Trenton, SC,248
15334,0,Trenton, NC,346
15697,0,Trenton, KY,393
18601,0,Trenton, NE,610
20401,0,Trenton, OH,"12,091"
24601,0,Trenton, FL,"2,298"
24801,0,Trenton, GA,"1,988"
25401,0,Trenton, IL,"2,716"
28201,0,Trenton, TX,845
22001,0,Tres Pinos, CA,457
23601,0,Tresckow, PA,803
23601,0,Trevorton, PA,"1,669"
23601,0,Trevose, PA,"3,062"
8831,0.03,Trexlertown, PA,"1,984"
26601,0,Treynor, IA,993
24401,0,Trezevant, TN,885
2038,0.6,Tri Lakes, IN,"1,340"
22801,0,Tri-City, OR,"3,737"
15306,0,Triadelphia, WV,779
10343,0.02,Triana, AL,499
4240,0.18,Triangle, VA,"9,048"
7591,0.05,Tribbey, OK,402
4869,0.14,Tribes Hill, NY,"1,110"
27001,0,Tribune, KS,688
24601,0,Trilby, FL,449
12218,0.01,Trimble, OH,413
17801,0,Trimble, MO,637
24401,0,Trimble, TN,608
17201,0,Trimont, MN,760
3751,0.22,Trinidad, TX,779
4138,0.19,Trinidad, CA,236
16551,0,Trinidad, CO,"8,657"
4109,0.19,Trinity, NC,"6,648"
13179,0.01,Trinity, AL,"2,257"
24601,0,Trinity, FL,"10,550"
28201,0,Trinity, TX,"2,755"
22001,0,Trinity Center, CA,239
22001,0,Trinity Village, CA,211
20401,0,Trinway, OH,238
11716,0.01,Trion, GA,"2,124"
17801,0,Triplett, MO,21
26601,0,Tripoli, IA,"1,557"
24201,0,Tripp, SD,550
1201,1.24,Triumph, LA,93
3305,0.28,Trommald, MN,103
16121,0,Trona, CA,18
23601,0,Trooper, PA,"5,868"
8698,0.03,Trophy Club, TX,"9,451"
10094,0.02,Tropic, UT,605
15942,0,Trosky, MN,112
11328,0.01,Trotwood, OH,"24,322"
